"","dateYYYYMMDD","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindSpeed","DailyPrecipitation","DailySustainedWindDirection","Sunrise","Sunset"
"904",1992-08-20,49.2916666666667,63.5416666666667,64,30.1925,29.4670833333333,55.5416666666667,5.95833333333333,75,49,15,0,NA,NA,NA
"905",1992-08-21,51.9166666666667,65.9583333333333,64.8333333333333,30.2133333333333,29.4895833333333,57.6666666666667,5.33333333333333,80,49,12,0,NA,NA,NA
"906",1992-08-22,58.0416666666667,69.375,70.0833333333333,30.20375,29.4841666666667,62.3333333333333,5.41666666666667,81,53,12,0,NA,NA,NA
"907",1992-08-23,65.6666666666667,74.8333333333333,74.9166666666667,30.1420833333333,29.4310714285714,68.7916666666667,8.92857142857143,84,66,15,0,NA,NA,NA
"908",1992-08-24,67.5833333333333,77,74.625,30.1475,29.4359259259259,70.625,9.55555555555556,88,69,15,0,NA,NA,NA
"909",1992-08-25,68.4166666666667,78.625,72.8333333333333,30.1104166666667,29.3955172413793,71.75,12.1724137931034,89,69,26,0.01125,NA,NA,NA
"910",1992-08-26,64,65.9583333333333,93.4166666666667,30.1225,29.4014705882353,64.8333333333333,10.9411764705882,71,62,22,0.0208695652173913,NA,NA,NA
"911",1992-08-27,58.1666666666667,60.125,93.3333333333333,30.0095833333333,29.2910810810811,58.875,13.1081081081081,63,56,21,0.0316666666666667,NA,NA,NA
"912",1992-08-28,49.0416666666667,59.0833333333333,71.4583333333333,29.9866666666667,29.257037037037,53.625,12.6296296296296,67,52,23,0,NA,NA,NA
"913",1992-08-29,55.8333333333333,65.7083333333333,72.5416666666667,29.9466666666667,29.2230769230769,59.625,10.9615384615385,79,51,20,0.0141666666666667,NA,NA,NA
"914",1992-08-30,51.4583333333333,66.4583333333333,59.6666666666667,29.935,29.2060714285714,58.0833333333333,13.75,73,59,23,0,NA,NA,NA
"915",1992-08-31,51.1666666666667,63.4166666666667,66.7916666666667,30.1433333333333,29.4175,56.5,8.54166666666667,74,53,14,0,NA,NA,NA
"916",1992-09-01,54.4583333333333,64.4583333333333,72.3333333333333,30.1716666666667,29.4475,58.5416666666667,6.66666666666667,75,51,13,0,NA,NA,NA
"917",1992-09-02,63.3333333333333,68.9583333333333,82.4583333333333,29.8829166666667,29.148,65.4583333333333,11.9428571428571,74,66,16,0.000833333333333333,NA,NA,NA
"918",1992-09-03,55.75,69.7083333333333,65.875,29.9866666666667,29.246,61.5,8.36666666666667,78,57,16,0.000833333333333333,NA,NA,NA
"919",1992-09-04,54.4166666666667,66.375,69.0833333333333,30.2220833333333,29.49875,59.3333333333333,6.91666666666667,79,52,13,0,NA,NA,NA
"920",1992-09-05,63.0416666666667,71.2916666666667,76.2916666666667,30.0925,29.382962962963,65.9166666666667,10.4814814814815,82,59,16,0,NA,NA,NA
"921",1992-09-06,66.625,73.75,79.1666666666667,30.0266666666667,29.3086666666667,68.9583333333333,8.56666666666667,82,68,12,0,NA,NA,NA
"922",1992-09-07,66.0833333333333,73.875,78.375,30.0229166666667,29.3227272727273,68.7916666666667,6.78787878787879,83,64,16,0.0025,NA,NA,NA
"923",1992-09-08,52.0833333333333,64.25,67.375,30.0520833333333,29.3258620689655,57.7083333333333,11,71,57,17,0.0075,NA,NA,NA
"924",1992-09-09,59.8333333333333,63.1666666666667,89.6666666666667,29.8725,29.1560465116279,61.2083333333333,11.5813953488372,67,59,21,0.04375,NA,NA,NA
"925",1992-09-10,48.2083333333333,59.25,68.875,30.0391666666667,29.3158333333333,53.375,11.5833333333333,68,52,21,0,NA,NA,NA
"926",1992-09-11,50.5,58.25,77.5,30.2920833333333,29.5625,53.9583333333333,6.41666666666667,68,48,10,0,NA,NA,NA
"927",1992-09-12,49.8333333333333,62.125,67.7083333333333,30.27625,29.5479166666667,55.2916666666667,8,75,49,15,0,NA,NA,NA
"928",1992-09-13,54.2083333333333,67.875,63,30.1145833333333,29.39625,59.8333333333333,12.7916666666667,78,57,17,0,NA,NA,NA
"929",1992-09-14,63.7916666666667,71.5416666666667,77.3333333333333,30.07,29.3569230769231,66.75,10.5384615384615,82,63,21,0.0145833333333333,NA,NA,NA
"930",1992-09-15,67.8333333333333,73.2916666666667,83.5833333333333,30.1270833333333,29.4135714285714,69.5833333333333,8.46428571428571,84,69,16,0.00260869565217391,NA,NA,NA
"931",1992-09-16,66.625,75.7083333333333,74.125,30.0283333333333,29.3111538461538,69.7916666666667,15.0384615384615,84,70,21,0.0025,NA,NA,NA
"932",1992-09-17,65.25,71.9166666666667,79.9166666666667,29.9095833333333,29.1979166666667,67.5416666666667,11.2916666666667,77,66,18,0.000869565217391304,NA,NA,NA
"933",1992-09-18,55.5416666666667,66.125,70.5,29.835,29.1053333333333,60.1666666666667,14.2,74,50,21,0.00541666666666667,NA,NA,NA
"934",1992-09-19,41.2083333333333,54.5416666666667,64.4166666666667,30.0879166666667,29.3625,48.0833333333333,4.79166666666667,64,43,9,0,NA,NA,NA
"935",1992-09-20,50.75,57.7083333333333,78.9166666666667,29.8791666666667,29.1432142857143,54.0833333333333,11,69,49,16,0.00541666666666667,NA,NA,NA
"936",1992-09-21,63.5833333333333,65.5,93.5833333333333,29.6895833333333,28.9672727272727,64.3333333333333,6.47727272727273,70,58,11,0.00541666666666667,NA,NA,NA
"937",1992-09-22,42.9166666666667,54.6666666666667,66.5833333333333,30.0616666666667,29.3184615384615,48.9166666666667,12.9230769230769,61,42,20,0,NA,NA,NA
"938",1992-09-23,40.1666666666667,49.5416666666667,72.0833333333333,30.3858333333333,29.6515384615385,45,8.30769230769231,59,40,12,0,NA,NA,NA
"939",1992-09-24,41,55,62.4166666666667,30.3145833333333,29.5791666666667,48.0833333333333,8.04166666666667,65,42,14,0,NA,NA,NA
"940",1992-09-25,49.2083333333333,60.7083333333333,66.8333333333333,30.1470833333333,29.4212,54.4166666666667,9.36,73,46,13,0,NA,NA,NA
"941",1992-09-26,59.2916666666667,63.4166666666667,87.1666666666667,29.9470833333333,29.2234210526316,61,10.5789473684211,70,56,18,0.0358333333333333,NA,NA,NA
"942",1992-09-27,46.375,57.6666666666667,69.25,30.0441666666667,29.3062962962963,51.7083333333333,11.3333333333333,68,50,16,0,NA,NA,NA
"943",1992-09-28,40.375,52.2083333333333,65.4166666666667,30.2370833333333,29.5058333333333,46.3333333333333,11.7083333333333,58,41,17,0,NA,NA,NA
"944",1992-09-29,36.375,48.8333333333333,66.5833333333333,30.39625,29.6558333333333,43,6,62,37,9,0,NA,NA,NA
"945",1992-09-30,40.7083333333333,53.5416666666667,66.875,30.2833333333333,29.5495833333333,47.25,4.83333333333333,67,40,10,0,NA,NA,NA
"946",1992-10-01,45.6666666666667,58.2916666666667,66.5416666666667,30.1570833333333,29.4295833333333,51.4583333333333,7.08333333333333,74,43,15,0,NA,NA,NA
"947",1992-10-02,50.6666666666667,63.875,64.125,29.9695833333333,29.2466666666667,56.375,10.875,78,49,16,0,NA,NA,NA
"948",1992-10-03,53.5416666666667,61.4166666666667,77.3333333333333,29.9154166666667,29.1996,56.7916666666667,9.88,80,52,21,0,NA,NA,NA
"949",1992-10-04,49.1666666666667,60.0833333333333,69.125,30.0683333333333,29.3246666666667,54.2083333333333,12.7333333333333,66,52,20,0,NA,NA,NA
"950",1992-10-05,42.7083333333333,53.4166666666667,69.2083333333333,30.3125,29.5795833333333,48.0416666666667,7.66666666666667,63,43,13,0,NA,NA,NA
"951",1992-10-06,42.6666666666667,53.25,71.8333333333333,30.2916666666667,29.5570833333333,47.9166666666667,5.625,69,37,9,0,NA,NA,NA
"952",1992-10-07,48.0833333333333,59.5,67.7916666666667,30.0879166666667,29.3595833333333,53.25,10.2916666666667,70,46,15,0,NA,NA,NA
"953",1992-10-08,48.5833333333333,57.1666666666667,73.9166666666667,29.7720833333333,29.0466666666667,52.6666666666667,15,68,47,22,0.0075,NA,NA,NA
"954",1992-10-09,43.25,49.2916666666667,80.0416666666667,29.7629166666667,29.0393548387097,46.2916666666667,15.3548387096774,54,44,18,0.0025,NA,NA,NA
"955",1992-10-10,42,51.1666666666667,72.8333333333333,29.8508333333333,29.1266666666667,46.7916666666667,9.375,59,44,17,0,NA,NA,NA
"956",1992-10-11,38.8333333333333,50.7083333333333,66.0833333333333,29.9258333333333,29.1975,45.0833333333333,9,60,43,15,0,NA,NA,NA
"957",1992-10-12,33.7916666666667,52.4583333333333,50.4166666666667,29.86125,29.1372,44.0833333333333,12.76,62,45,17,0,NA,NA,NA
"958",1992-10-13,32.25,49.5833333333333,53.625,29.92875,29.1934615384615,41.875,8.46153846153846,57,37,14,0.00208333333333333,NA,NA,NA
"959",1992-10-14,47.9583333333333,55.2916666666667,77.9166666666667,29.84625,29.16325,51.4166666666667,12.175,63,48,18,0.03,NA,NA,NA
"960",1992-10-15,49.625,50.2083333333333,97.7083333333333,29.97875,29.25125,49.625,12.84375,51,49,18,0.0229166666666667,NA,NA,NA
"961",1992-10-16,35.5,42.625,77.375,30.1170833333333,29.3565517241379,39.75,13.1724137931034,50,31,20,0,NA,NA,NA
"962",1992-10-17,27.5,38.9583333333333,66.0833333333333,30.34875,29.6,34.375,6.66666666666667,48,29,10,0,NA,NA,NA
"963",1992-10-18,22.9166666666667,38.3333333333333,55.5833333333333,30.3091666666667,29.5626923076923,32.7083333333333,11.6538461538462,44,26,17,0,NA,NA,NA
"964",1992-10-19,17.9166666666667,35.625,52.1666666666667,30.3529166666667,29.5874074074074,29.4166666666667,7.81481481481481,45,21,14,0,NA,NA,NA
"965",1992-10-20,39.125,44.4583333333333,83.25,30.0525,29.3387179487179,41.9583333333333,14.3846153846154,58,33,21,0.00708333333333333,NA,NA,NA
"966",1992-10-21,38.25,44.5833333333333,79.375,30.3616666666667,29.6236,41.7083333333333,5.92,53,41,10,0,NA,NA,NA
"967",1992-10-22,50.0833333333333,57.5833333333333,77.4166666666667,30.41375,29.6783333333333,53.375,8.625,73,42,12,0,NA,NA,NA
"968",1992-10-23,56.75,65.3333333333333,74.9166666666667,30.1495833333333,29.42625,60.2083333333333,11.75,75,59,17,0,NA,NA,NA
"969",1992-10-24,47.2083333333333,53.375,80.0833333333333,30.09875,29.3705714285714,50.25,9.45714285714286,59,43,16,0,NA,NA,NA
"970",1992-10-25,41.4166666666667,50.1666666666667,74.7916666666667,30.0116666666667,29.2852,45.7916666666667,6.32,62,36,17,0,NA,NA,NA
"971",1992-10-26,41.7916666666667,52.1666666666667,68.7916666666667,29.9225,29.1956,47.125,9.88,59,39,16,0,NA,NA,NA
"972",1992-10-27,36.1666666666667,45.1666666666667,74.1666666666667,30.0054166666667,29.27375,41,4.25,59,34,12,0,NA,NA,NA
"973",1992-10-28,34.6666666666667,49.3333333333333,59.6666666666667,29.9075,29.1770833333333,42.5833333333333,8.125,64,37,14,0,NA,NA,NA
"974",1992-10-29,37.75,44.7083333333333,76.6666666666667,30.05625,29.3196551724138,41.5833333333333,11.3793103448276,48,42,15,0,NA,NA,NA
"975",1992-10-30,37.0416666666667,44.7916666666667,74.375,30.1154166666667,29.38,41.2083333333333,12.7142857142857,46,44,18,0,NA,NA,NA
"976",1992-10-31,35.5416666666667,46,68.0833333333333,30.1316666666667,29.3964,41.3333333333333,11.32,50,38,16,0.000416666666666667,NA,NA,NA
"977",1992-11-01,43,45.125,92.625,29.8683333333333,29.1487096774194,44.2916666666667,19.09375,47,44,26,0.0683333333333333,NA,NA,NA
"978",1992-11-02,44.375,48.2916666666667,86.625,29.4220833333333,28.7075757575758,46.3333333333333,16.8181818181818,57,39,25,0.02125,NA,NA,NA
"979",1992-11-03,34.375,37.7916666666667,88.3333333333333,29.76625,29.04,36.375,10.4594594594595,41,33,23,0.0341666666666667,NA,NA,NA
"980",1992-11-04,29.9583333333333,35.0833333333333,82.2083333333333,29.8829166666667,29.1377777777778,33.2083333333333,11.962962962963,37,34,21,0.000833333333333333,NA,NA,NA
"981",1992-11-05,26.75,33.3333333333333,77.2916666666667,30.0075,29.2573333333333,30.9166666666667,9.56666666666667,35,30,15,0.000416666666666667,NA,NA,NA
"982",1992-11-06,24.5416666666667,33.5,70.2916666666667,30.2766666666667,29.5283333333333,30.25,9.875,36,32,13,0,NA,NA,NA
"983",1992-11-07,26.125,33.625,74.8333333333333,30.3195833333333,29.5648275862069,30.9583333333333,5.37931034482759,38,30,10,0,NA,NA,NA
"984",1992-11-08,32.2083333333333,37.5,82.0416666666667,30.2670833333333,29.5217857142857,35.375,10.8571428571429,45,31,17,0.000833333333333333,NA,NA,NA
"985",1992-11-09,41.2916666666667,47.875,78.5,30.1891666666667,29.4517857142857,44.9166666666667,16.4285714285714,52,44,24,0.00916666666666667,NA,NA,NA
"986",1992-11-10,47.625,49.7083333333333,92.875,30.1091666666667,29.3710810810811,48.7083333333333,13.0540540540541,51,48,20,0.00608695652173913,NA,NA,NA
"987",1992-11-11,37.5416666666667,42.7916666666667,82.0833333333333,30.1625,29.4059375,40.625,9.9375,51,38,15,0.00125,NA,NA,NA
"988",1992-11-12,37.7083333333333,41.1666666666667,88.3333333333333,29.6579166666667,28.937,39.9166666666667,13.5,47,33,22,0.0241666666666667,NA,NA,NA
"989",1992-11-13,21.6666666666667,31.5833333333333,67.4583333333333,29.9583333333333,29.215,28.125,15.5384615384615,35,26,18,0.00208333333333333,NA,NA,NA
"990",1992-11-14,18.1666666666667,28.3333333333333,66.75,30.1929166666667,29.4412,25.0833333333333,8.96,35,21,12,0,NA,NA,NA
"991",1992-11-15,19.2083333333333,29.5416666666667,66.5416666666667,30.3325,29.5779166666667,26.0833333333333,7.375,36,22,9,0,NA,NA,NA
"992",1992-11-16,31.25,38.0833333333333,76.9166666666667,30.1195833333333,29.3758333333333,35.3333333333333,11.3333333333333,46,27,18,0,NA,NA,NA
"993",1992-11-17,35,39.625,83.875,30.1091666666667,29.3754838709677,37.7083333333333,11.1290322580645,43,34,16,0,NA,NA,NA
"994",1992-11-18,32.5416666666667,39.4166666666667,76.6666666666667,30.3316666666667,29.5848,36.5416666666667,11.6,41,37,15,0,NA,NA,NA
"995",1992-11-19,35.8333333333333,40.7916666666667,82.5,30.3245833333333,29.5782142857143,38.5416666666667,13.3214285714286,42,39,17,0.005,NA,NA,NA
"996",1992-11-20,42.625,51.9583333333333,72.6666666666667,29.9825,29.25125,47.1666666666667,14.0416666666667,63,41,21,0.00666666666666667,NA,NA,NA
"997",1992-11-21,45.4166666666667,47.9583333333333,91.1666666666667,29.8870833333333,29.1560526315789,46.7916666666667,13.8947368421053,57,40,25,0.00583333333333333,NA,NA,NA
"998",1992-11-22,38.375,41.375,89.2083333333333,29.73125,28.9966666666667,40.125,18,43,39,26,0.00666666666666667,NA,NA,NA
"999",1992-11-23,36.2083333333333,37.7083333333333,94.5833333333333,29.8770833333333,29.1334285714286,37.1666666666667,11.4571428571429,39,37,16,0.0108333333333333,NA,NA,NA
"1000",1992-11-24,36.6666666666667,39.2083333333333,90.75,30.09,29.3497435897436,38.3333333333333,9.48717948717949,42,37,13,0,NA,NA,NA
"1001",1992-11-25,39.7083333333333,42.5416666666667,90.0416666666667,29.9258333333333,29.1958974358974,41.2916666666667,12.7692307692308,46,41,21,0.0173913043478261,NA,NA,NA
"1002",1992-11-26,29.5416666666667,33.5833333333333,85.2916666666667,29.9875,29.2162857142857,32.0416666666667,14.7428571428571,44,29,20,0.00166666666666667,NA,NA,NA
"1003",1992-11-27,22.7083333333333,28.8333333333333,78.3333333333333,30.1966666666667,29.4414285714286,26.75,6.82142857142857,36,23,10,0,NA,NA,NA
"1004",1992-11-28,25.3333333333333,29.2083333333333,85.9166666666667,30.1154166666667,29.3693333333333,27.75,8.9,36,24,15,0,NA,NA,NA
"1005",1992-11-29,29.125,34.875,80.4583333333333,30.0495833333333,29.302,32.5416666666667,11.96,43,27,21,0,NA,NA,NA
"1006",1992-11-30,26.5416666666667,32.5,79.0416666666667,29.95875,29.2209090909091,30.2083333333333,10.1212121212121,36,31,17,0,NA,NA,NA
"1007",1992-12-01,25.7083333333333,31.7083333333333,78.75,29.8225,29.068275862069,29.5,11.0344827586207,34,30,18,0,NA,NA,NA
"1008",1992-12-02,26.8333333333333,32.7083333333333,79.75,29.8158333333333,29.0441176470588,30.7083333333333,13.5882352941176,36,29,21,0.00125,NA,NA,NA
"1009",1992-12-03,20.2083333333333,29.2083333333333,69.375,30.1825,29.4325,26.25,8.08333333333333,32,24,14,0,NA,NA,NA
"1010",1992-12-04,20.25,27.8333333333333,73.9166666666667,30.06125,29.3115151515152,25.4166666666667,13.7272727272727,33,18,22,0,NA,NA,NA
"1011",1992-12-05,9.95833333333333,18.7916666666667,69.5,30.3833333333333,29.6166666666667,16.375,11.0416666666667,25,14,15,0,NA,NA,NA
"1012",1992-12-06,19.4583333333333,24.75,80.7916666666667,30.14375,29.349512195122,23.2916666666667,9.36585365853658,28,18,15,0.00125,NA,NA,NA
"1013",1992-12-07,22.4583333333333,27.875,80.2916666666667,30.1541666666667,29.3921875,26.0833333333333,9.0625,30,24,15,0,NA,NA,NA
"1014",1992-12-08,21.2916666666667,26.5833333333333,80.2916666666667,30.2920833333333,29.5381481481481,24.75,7.25925925925926,28,25,11,0,NA,NA,NA
"1015",1992-12-09,24.8333333333333,27.6666666666667,89.1666666666667,30.1004166666667,29.318,26.6666666666667,12.6,32,23,17,0.00916666666666667,NA,NA,NA
"1016",1992-12-10,29.875,32.125,91.5833333333333,29.72,28.966875,31.2916666666667,9.96875,34,30,17,0.00583333333333333,NA,NA,NA
"1017",1992-12-11,28.7083333333333,33.7916666666667,81.8333333333333,30.0854166666667,29.3492592592593,31.875,11.5555555555556,38,28,17,0,NA,NA,NA
"1018",1992-12-12,29.9583333333333,34.75,83.0833333333333,30.2479166666667,29.4988888888889,32.875,7.18518518518519,39,25,13,0,NA,NA,NA
"1019",1992-12-13,31.0416666666667,33.5416666666667,90.5416666666667,30.3483333333333,29.5971428571429,32.4583333333333,11.9285714285714,36,28,16,0,NA,NA,NA
"1020",1992-12-14,29.125,30.75,93.7083333333333,30.2316666666667,29.4844186046512,30.2083333333333,8.76744186046512,32,27,14,0,NA,NA,NA
"1021",1992-12-15,40,42.4166666666667,91.625,29.7333333333333,28.9836585365854,41.4166666666667,15.4878048780488,56,32,37,0.0283333333333333,NA,NA,NA
"1022",1992-12-16,31.25,35.75,83.7083333333333,29.91625,29.1853846153846,33.8333333333333,14.7692307692308,42,33,29,0,NA,NA,NA
"1023",1992-12-17,24.5833333333333,30.375,79.4583333333333,30.0979166666667,29.3338709677419,28.375,9.74193548387097,33,28,15,0,NA,NA,NA
"1024",1992-12-18,23.9166666666667,29.7916666666667,78.7916666666667,30.16875,29.427037037037,27.7916666666667,12.4074074074074,34,26,20,0,NA,NA,NA
"1025",1992-12-19,30.25,34.25,85.7083333333333,29.9441666666667,29.1995,32.75,12.3,38,24,17,0,NA,NA,NA
"1026",1992-12-20,8.83333333333333,19.2916666666667,64.7083333333333,30.2495833333333,29.49,16.5416666666667,12.0833333333333,26,13,17,0,NA,NA,NA
"1027",1992-12-21,18.625,25.9166666666667,74.875,30.07125,29.3175,23.625,12.0416666666667,35,17,20,0,NA,NA,NA
"1028",1992-12-22,25.75,31.5416666666667,80.3333333333333,30.0195833333333,29.2562962962963,29.4166666666667,10.3333333333333,42,24,17,0,NA,NA,NA
"1029",1992-12-23,19.4166666666667,24.5833333333333,81.0833333333333,30.1516666666667,29.4094285714286,23.1666666666667,15.1714285714286,34,9,22,0,NA,NA,NA
"1030",1992-12-24,0.208333333333333,10.625,63.0416666666667,30.4525,29.67375,8.375,16.625,22,-2,28,0,NA,NA,NA
"1031",1992-12-25,5.83333333333333,20.1666666666667,54.4583333333333,30.0866666666667,29.326,16.5833333333333,22.84,25,11,31,0,NA,NA,NA
"1032",1992-12-26,-0.708333333333333,15.375,50.125,30.4779166666667,29.7058333333333,11.875,10.75,22,7,17,0,NA,NA,NA
"1033",1992-12-27,15.0416666666667,30.2083333333333,54.4583333333333,30.29375,29.5370833333333,25.5,14.6666666666667,40,21,21,0,NA,NA,NA
"1034",1992-12-28,34,38.2916666666667,85.0416666666667,30.3845833333333,29.637,36.5833333333333,8.46666666666667,43,34,13,0,NA,NA,NA
"1035",1992-12-29,40.9583333333333,41.4583333333333,98.1666666666667,30.1608333333333,29.4307692307692,41.4166666666667,7.05128205128205,44,39,13,0.0195833333333333,NA,NA,NA
"1036",1992-12-30,42.125,42.5,98.6666666666667,29.9791666666667,29.2313559322034,42.375,8.88135593220339,51,40,21,0.0391304347826087,NA,NA,NA
"1037",1992-12-31,19.4583333333333,24.2083333333333,82.2083333333333,30.2425,29.4856666666667,22.7916666666667,12.9705882352941,39,13,22,0,NA,NA,NA
"1038",1993-01-01,6.41666666666667,13.9583333333333,72.4583333333333,30.6283333333333,29.8504166666667,12.125,6.84,20,8,15,0,NA,NA,NA
"1039",1993-01-02,20.3333333333333,24.9583333333333,82.625,30.38625,29.62375,23.5,11.0285714285714,34,16,21,0.00375,NA,NA,NA
"1040",1993-01-03,40.0416666666667,41.0833333333333,96.25,29.9725,29.23375,40.9583333333333,15.3333333333333,46,35,22,0.00583333333333333,NA,NA,NA
"1041",1993-01-04,39.0416666666667,39.4166666666667,98.5,29.865,29.1320833333333,39.3333333333333,10.0943396226415,46,31,17,0.0525,NA,NA,NA
"1042",1993-01-05,24.125,28.1666666666667,85,30.2420833333333,29.49,26.7916666666667,8.74193548387097,31,24,15,0,NA,NA,NA
"1043",1993-01-06,17,21.1666666666667,84.4166666666667,30.2975,29.5379166666667,19.7916666666667,7.96153846153846,25,18,10,0,NA,NA,NA
"1044",1993-01-07,20.5416666666667,24.5416666666667,84.75,30.1775,29.42375,23.2083333333333,9.2,27,22,13,0.00708333333333333,NA,NA,NA
"1045",1993-01-08,17.125,23,78.9583333333333,30.2654166666667,29.5070833333333,21.125,13.448275862069,28,15,18,0.00125,NA,NA,NA
"1046",1993-01-09,19.4583333333333,26.2083333333333,76,30.4095833333333,29.6491666666667,23.9166666666667,19.7948717948718,28,21,24,0.005,NA,NA,NA
"1047",1993-01-10,22.1666666666667,25.2083333333333,88.2083333333333,30.4320833333333,29.6716666666667,24.1666666666667,16.5897435897436,27,22,22,0.0179166666666667,NA,NA,NA
"1048",1993-01-11,22.4166666666667,27.375,81.4583333333333,30.4229166666667,29.66375,25.5833333333333,13.1851851851852,29,24,15,0,NA,NA,NA
"1049",1993-01-12,29.4583333333333,31.4166666666667,92.7083333333333,30.0975,29.3491666666667,30.8333333333333,12.4871794871795,35,26,16,0.0216666666666667,NA,NA,NA
"1050",1993-01-13,27.4166666666667,29.2083333333333,93.0833333333333,29.9229166666667,29.1791666666667,28.7083333333333,12.4210526315789,34,21,21,0.00958333333333333,NA,NA,NA
"1051",1993-01-14,18.5833333333333,21.8333333333333,87.375,30.27375,29.5145833333333,20.6666666666667,9.3,26,17,16,0,NA,NA,NA
"1052",1993-01-15,17.2083333333333,20.8333333333333,86.25,30.205,29.4479166666667,19.5,9.62068965517241,24,12,13,0,NA,NA,NA
"1053",1993-01-16,21.125,24.6666666666667,86.5416666666667,29.975,29.2241666666667,23.3333333333333,11.6875,33,11,21,0,NA,NA,NA
"1054",1993-01-17,11.25,19.25,71.25,30.0720833333333,29.3175,17.125,14.3333333333333,31,10,18,0,NA,NA,NA
"1055",1993-01-18,9.45833333333333,17.7916666666667,70.2083333333333,30.5104166666667,29.73875,15.7083333333333,7.89655172413793,29,7,14,0,NA,NA,NA
"1056",1993-01-19,10.5833333333333,20.5,68.6666666666667,30.6616666666667,29.89,17.625,6.88,30,7,12,0,NA,NA,NA
"1057",1993-01-20,22.5416666666667,28.8333333333333,77.6666666666667,30.3891666666667,29.6320833333333,26.7083333333333,11.15625,36,18,16,0.00375,NA,NA,NA
"1058",1993-01-21,35.7083333333333,36.125,98.625,29.9366666666667,29.1958333333333,36.0833333333333,9.58974358974359,38,33,16,0.0295833333333333,NA,NA,NA
"1059",1993-01-22,28.75,33.5833333333333,82.875,29.9591666666667,29.2191666666667,31.6666666666667,13.2121212121212,39,29,20,0.000416666666666667,NA,NA,NA
"1060",1993-01-23,30.4583333333333,36.5416666666667,79.0833333333333,29.85125,29.1125,34,15.1153846153846,44,29,24,0,NA,NA,NA
"1061",1993-01-24,18.875,29.625,65.1666666666667,30.0658333333333,29.32125,26.1666666666667,15.7692307692308,36,21,24,0,NA,NA,NA
"1062",1993-01-25,10.875,22,64.5833333333333,30.455,29.6925,18.8333333333333,8.29166666666667,29,17,14,0,NA,NA,NA
"1063",1993-01-26,22.25,31.2916666666667,69.8333333333333,30.0833333333333,29.335,28.0833333333333,16.4166666666667,40,20,28,0,NA,NA,NA
"1064",1993-01-27,23.375,32.3333333333333,70.5833333333333,30.1354166666667,29.39,29.0833333333333,9.06060606060606,37,26,16,0.00125,NA,NA,NA
"1065",1993-01-28,27.2916666666667,32.5833333333333,81.375,29.9575,29.215,30.7083333333333,14.2727272727273,38,23,26,0,NA,NA,NA
"1066",1993-01-29,1.75,15.9583333333333,54.0416666666667,30.525,29.75625,12.75,15.76,22,9,23,0,NA,NA,NA
"1067",1993-01-30,7.75,26.2916666666667,46.4583333333333,30.2575,29.4966666666667,21,19.7916666666667,35,16,28,0,NA,NA,NA
"1068",1993-01-31,27.125,37.5416666666667,66.5833333333333,29.8370833333333,29.0991666666667,33.2916666666667,17.56,46,31,30,0,NA,NA,NA
"1069",1993-02-01,20.6666666666667,29.5833333333333,69.6666666666667,30.3120833333333,29.56125,26.5,16.0625,38,23,26,0,NA,NA,NA
"1070",1993-02-02,16,27.75,64.8333333333333,30.3983333333333,29.64,24,7.66666666666667,38,19,15,0,NA,NA,NA
"1071",1993-02-03,21.0416666666667,33.875,61.5,30.3391666666667,29.5875,29.1666666666667,7.08333333333333,46,25,12,0,NA,NA,NA
"1072",1993-02-04,24.7916666666667,36.0416666666667,68.5,30.4933333333333,29.7420833333333,31.6666666666667,5.41666666666667,51,25,9,0,NA,NA,NA
"1073",1993-02-05,28.5,35.2916666666667,78.3333333333333,30.2866666666667,29.5379166666667,32.4583333333333,10.8461538461538,49,24,16,0,NA,NA,NA
"1074",1993-02-06,23.0833333333333,29.4166666666667,77.375,30.27125,29.5229166666667,27.375,12.6153846153846,31,27,20,0,NA,NA,NA
"1075",1993-02-07,28.1666666666667,32.1666666666667,85.2916666666667,30.0270833333333,29.28,30.5833333333333,12.1724137931034,37,27,18,0,NA,NA,NA
"1076",1993-02-08,23.875,30.5416666666667,76.5833333333333,30.2095833333333,29.46125,28.125,13.6428571428571,34,26,21,0,NA,NA,NA
"1077",1993-02-09,28.875,33.375,83.7083333333333,30.1579166666667,29.41,31.6666666666667,8.23333333333333,38,27,16,0.000416666666666667,NA,NA,NA
"1078",1993-02-10,32.5833333333333,35.4583333333333,89.625,30.1816666666667,29.4375,34.25,12.2068965517241,37,33,21,0,NA,NA,NA
"1079",1993-02-11,26.9166666666667,32.0416666666667,81.8333333333333,30.195,29.4483333333333,30.2083333333333,20.0357142857143,36,28,24,0.00166666666666667,NA,NA,NA
"1080",1993-02-12,26.5,29,90.2083333333333,29.9245833333333,29.1804166666667,28.0416666666667,15.8529411764706,31,27,20,0.0025,NA,NA,NA
"1081",1993-02-13,23.0416666666667,28.75,79.5833333333333,29.9179166666667,29.1720833333333,26.8333333333333,11.1538461538462,32,25,15,0,NA,NA,NA
"1082",1993-02-14,21.4583333333333,27.2916666666667,78.6666666666667,30.0841666666667,29.3366666666667,25.25,10.5925925925926,30,24,16,0,NA,NA,NA
